-0.752967613,-0.449348985,-0.357758129
-0.75300321,-0.449334813,-0.358033495
-0.753038876,-0.449320579,-0.35830923
-0.753074611,-0.449306283,-0.358585335
-0.753110413,-0.449291924,-0.358861811
-0.753146284,-0.449277503,-0.359138658
-0.753182222,-0.44926302,-0.359415877
-0.753218227,-0.449248473,-0.359693469
-0.7532543,-0.449233864,-0.359971434
-0.75329044,-0.449219193,-0.360249774
-0.753326646,-0.449204458,-0.360528489
-0.753362919,-0.44918966,-0.360807579
-0.753399259,-0.449174799,-0.361087046
-0.753435664,-0.449159875,-0.36136689
-0.753472135,-0.449144888,-0.361647112
-0.753508672,-0.449129837,-0.361927713
-0.753545274,-0.449114723,-0.362208693
-0.753581941,-0.449099546,-0.362490053
-0.753618673,-0.449084304,-0.362771794
-0.75365547,-0.449068999,-0.363053916
-0.753692332,-0.449053631,-0.363336421
-0.753729258,-0.449038198,-0.363619309
-0.753766247,-0.449022701,-0.363902581
-0.753803301,-0.449007141,-0.364186238
-0.753840418,-0.448991516,-0.36447028
-0.753877599,-0.448975827,-0.364754708
-0.753914843,-0.448960073,-0.365039523
-0.75395215,-0.448944255,-0.365324726
-0.753989519,-0.448928373,-0.365610317
-0.754026952,-0.448912426,-0.365896297
-0.754064446,-0.448896414,-0.366182667
-0.754102003,-0.448880338,-0.366469428
-0.754139621,-0.448864196,-0.36675658
-0.754177302,-0.44884799,-0.367044125
-0.754215044,-0.448831718,-0.367332062
-0.754252847,-0.448815381,-0.367620394
-0.754290711,-0.448798979,-0.36790912
-0.754328636,-0.448782512,-0.368198241
-0.754366622,-0.448765979,-0.368487759
-0.754404668,-0.448749381,-0.368777673
-0.754442775,-0.448732717,-0.369067985
-0.754480941,-0.448715988,-0.369358696
-0.754519168,-0.448699192,-0.369649806
-0.754557454,-0.448682331,-0.369941316
-0.754595799,-0.448665404,-0.370233227
-0.754634204,-0.44864841,-0.370525539
-0.754672668,-0.448631351,-0.370818254
-0.754711191,-0.448614225,-0.371111372
-0.754749772,-0.448597032,-0.371404895
-0.754788412,-0.448579774,-0.371698822
-0.75482711,-0.448562449,-0.371993155
-0.754865866,-0.448545057,-0.372287894
-0.75490468,-0.448527598,-0.372583041
-0.754943552,-0.448510073,-0.372878596
-0.754982481,-0.44849248,-0.37317456
-0.755021468,-0.448474821,-0.373470933
-0.755060511,-0.448457094,-0.373767717
-0.755099612,-0.448439301,-0.374064913
-0.755138769,-0.44842144,-0.37436252
-0.755177983,-0.448403512,-0.374660541
-0.755217253,-0.448385516,-0.374958976
-0.755256579,-0.448367452,-0.375257825
-0.755295961,-0.448349321,-0.37555709
-0.755335399,-0.448331122,-0.375856771
-0.755374893,-0.448312856,-0.37615687
-0.755414442,-0.448294521,-0.376457386
-0.755454046,-0.448276118,-0.376758322
-0.755493705,-0.448257648,-0.377059677
-0.755533419,-0.448239109,-0.377361452
-0.755573188,-0.448220501,-0.37766365
-0.755613011,-0.448201826,-0.377966269
-0.755652888,-0.448183081,-0.378269312
-0.75569282,-0.448164268,-0.378572778
-0.755732805,-0.448145387,-0.378876669
-0.755772844,-0.448126437,-0.379180987
-0.755812937,-0.448107417,-0.37948573
-0.755853083,-0.448088329,-0.379790901
-0.755893282,-0.448069172,-0.380096501
-0.755933534,-0.448049945,-0.380402529
-0.755973839,-0.448030649,-0.380708988
-0.756014197,-0.448011284,-0.381015877
-0.756054607,-0.44799185,-0.381323199
-0.756095069,-0.447972346,-0.381630952
-0.756135584,-0.447952772,-0.38193914
-0.75617615,-0.447933128,-0.382247762
-0.756216768,-0.447913415,-0.382556819
-0.756257438,-0.447893632,-0.382866313
-0.756298159,-0.447873778,-0.383176243
-0.756338932,-0.447853855,-0.383486612
-0.756379755,-0.447833861,-0.383797419
-0.75642063,-0.447813797,-0.384108666
-0.756461555,-0.447793663,-0.384420354
-0.756502531,-0.447773458,-0.384732483
-0.756543557,-0.447753183,-0.385045055
-0.756584633,-0.447732837,-0.38535807
-0.756625759,-0.44771242,-0.38567153
-0.756666935,-0.447691932,-0.385985435
-0.756708161,-0.447671373,-0.386299786
-0.756749436,-0.447650743,-0.386614584
